Gene_Hugo_ID,Gene_Name,Role,Cancer_ID,Cancer_Name,TCGA_based_Cancer_Type
HGNC:10075,RNMT,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10069,RNF6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10064,TRIM3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10061,RNF2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10002,RGS6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10000,RGS4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8033,NTRK3,Oncogene,DOID:0080808,mammary analogue secretory carcinoma,Breast
HGNC:3495,ETV6,Oncogene,DOID:0080808,mammary analogue secretory carcinoma,Breast
HGNC:9967,RET,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:8975,PIK3CA,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:7548,MYBL2,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:4638,GSTP1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:4248,GGH,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:391,AKT1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:3488,ETS1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:3467,ESR1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:3113,E2F1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:30915,DCAF7,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:30265,RAB11FIP1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:30205,AAMDC,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:21361,PXDC1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:1589,CCNE1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:13013,KAT6A,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:12767,NSD3,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:11744,TFAP2C,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:10487,S100A10,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:795,ATM,Oncogene,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:76,ABL1,Oncogene,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:7010,MEN1,Oncogene,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:5960,IKBKB,Oncogene,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:3818,FOXM1,Oncogene,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:3688,FGFR1,Oncogene,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:8910,PGR,Oncogene,DOID:0050671,female breast cancer,Breast
HGNC:5246,HSPB1,Oncogene,DOID:0050671,female breast cancer,Breast
HGNC:2529,CTSD,Oncogene,DOID:0050671,female breast cancer,Breast
HGNC:11755,TFF1,Oncogene,DOID:0050671,female breast cancer,Breast
