PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
RHO GTPase Effectors R-HSA-195258,60,267,19938,60/1351,267/19938,0.2247191011235955,3.3163948469298647,10.273251756937556,8.269028897852627e-17,9.157949504371784e-16,SRF/ABI1/AREG/CDCA8/KDM4C/PLK1/CDC20/CENPL/WIPF1/CENPE/WASF3/CENPK/CDKN1B/RCC2/RAC2/MRTFA/MEN1/NUP98/ARPC2/CTNNB1/RHOA/IQGAP3/H2AZ1/WASL/MAPK14/RHOB/SRC/CYBB/PRKCB/TAOK1/PTK2/RTKN/MAPRE1/WAS/ROCK1/IQGAP1/MAPK3/ROCK2/LIMK1/MAPK1/CTTN/ITGB1/PPP1R12A/KIF2A/AURKB/PRC1/BIRC5/ERCC6L/S100A9/GRB2/KIF14/KIF2C/TAX1BP3/ABL1/CENPU/XPO1/MYH9/PRKCA/KDM1A/IQGAP2,Oncogene,Reactome_2022
Generic Transcription Pathway R-HSA-212436,211,1184,19938,211/1351,1184/19938,0.17820945945945946,2.6300075519635104,15.590909167870318,1.2767300086968489e-40,1.1311827877054082e-38,HDAC3/TWIST1/HDAC5/ERBB2/MAML2/NFATC2/ATAD2/HDAC2/CDKN1B/SIN3B/VDR/CAV1/ARTN/SMARCE1/AKT3/HDAC9/DDB2/E2F4/NPPA/H2AZ1/PSMD5/KLF4/PPARG/CNOT1/GLS2/SPI1/SERPINE1/MAF/CBX2/PRKCB/PMAIP1/BAX/CNOT7/EZH2/BCL2L14/EGFR/FBXO32/TRIM63/TCF12/TEAD4/RICTOR/RB1/SOX9/PSMD14/FASN/RHEB/RUNX1/CDKN2A/PPM1D/GRIN2A/CBX8/ABL1/KMT2D/CDK7/E2F5/YBX1/PRMT1/UBE2C/HDAC1/DGCR8/TP53/NR2F1/FOXO3/MYB/YY1/BRD7/INS/WWTR1/CCNB1/NOTCH2/TCF7L2/JUN/TRIM28/TP73/RRM2/WWP1/AKT2/DEK/ESR1/NUAK1/CDK12/NOTCH4/RUNX2/MTOR/BCL6/SMYD2/CCND3/MAPK3/RNF2/PTPN1/CCND1/CDK4/ATM/PTEN/CDK8/CCND2/FOXP3/LIFR/E2F1/FOXO4/NOTCH3/FOXO6/STK11/BARD1/DDIT4/UBC/TFAP2C/BMP2/STAT1/FOS/PTPN11/ZNF703/MYBL2/AREG/FOXG1/NRAS/CDC7/PRMT5/PCNA/PRMT6/NR5A2/MEN1/CDK1/CTNNB1/TFAP2A/NDRG1/TP63/RNF111/ZNF224/CCN2/KDM5B/WWOX/SRC/TBL1XR1/PSMD12/CHEK1/LAMTOR5/BRCA1/RELA/KAT6A/SP7/GATA3/PPP1R13L/NOTCH1/YAP1/AURKB/BIRC5/PSMD10/CDK13/MDM4/RSPO3/BRIP1/THRA/PRKCA/TNFRSF10B/CBX4/AKT1/ZNF668/HDAC8/RBBP8/AURKA/EHMT2/TFDP1/MECP2/CCNE1/ESRRG/MDM2/GLI3/SMARCA4/E2F8/RNMT/CARM1/YES1/HIPK1/LEF1/DNA2/SGK1/RAD51/CDKN1A/RAD9A/SOX2/MAP2K6/CSF2/NR4A1/NRBP1/CHEK2/PGR/MAPK14/RFC3/CDK2/ESR2/ARID1A/NFKB1/SETD1A/MAPK1/DLL1/ESRRA/E2F6/RBPJ/CSF1R/MYC/SIRT1/RARB/VEGFA/ZFHX3/FOXO1/KIT/IL6/SKP2/RARA/SMAD4,Oncogene,Reactome_2022
Cytoprotection By HMOX1 R-HSA-9707564,10,57,19938,10/1351,57/19938,0.17543859649122806,2.589115275234719,3.239117085955942,0.004579399626561876,0.005650902603250448,HDAC3/STAT3/CARM1/BRIP1/PTK6/NFE2L2/SIN3B/HM13/HMOX1/TBL1XR1,Oncogene,Reactome_2022
Mitotic Prometaphase R-HSA-68877,30,186,19938,30/1351,186/19938,0.16129032258064516,2.380315656264177,5.098967890702027,8.024375849321765e-06,1.5256645928109623e-05,HAUS3/CCNB1/CDCA8/PLK1/CDC20/EML4/CENPL/CENPE/CENPK/RCC2/CDK1/NEK7/NUP98/SMC4/TAOK1/MAPRE1/CCNB2/CEP131/KIF2A/AURKB/BIRC5/ERCC6L/NEK2/KIF2C/HSP90AA1/CENPU/XPO1/NCAPH/PRKCA/HDAC8,Oncogene,Reactome_2022
EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,19,97,19938,19/1351,97/19938,0.1958762886597938,2.890733858844537,5.0325421334304465,2.350726399543458e-05,3.989930249033532e-05,CDCA8/PLK1/CDC20/EML4/CENPL/CENPE/CENPK/RCC2/NEK7/NUP98/TAOK1/MAPRE1/KIF2A/AURKB/BIRC5/ERCC6L/KIF2C/CENPU/XPO1,Oncogene,Reactome_2022
Signaling By TGFB Family Members R-HSA-9006936,26,119,19938,26/1351,119/19938,0.2184873949579832,3.2244275948721457,6.561510306983471,8.274215071132934e-08,2.181831712209458e-07,STAT1/TFDP1/WWTR1/CBL/MEN1/RHOA/E2F4/RNF111/SERPINE1/MAPK1/MAPK3/GDF2/F11R/ITGB1/CDK8/MYC/BMPR1A/NOG/E2F5/XPO1/SMAD4/YBX1/UBC/USP15/BMP2/HDAC1,Oncogene,Reactome_2022
Axon Guidance R-HSA-422475,83,519,19938,83/1351,519/19938,0.1599229287090559,2.3601357162110705,8.464580168328762,1.710170578662743e-13,1.241976338274746e-12,ERBB2/UPF3A/NRP2/ARTN/VAV3/ARPC2/PIK3CA/PSMD5/WASL/ABL2/EGFR/RET/LYN/PSMD14/RPS6KA3/NCSTN/TIAM1/ABL1/EPHA8/PIGU/GAB2/SOS1/ALCAM/EPHA1/PLXNB1/KIF4A/RHOB/VLDLR/ROCK1/MMP2/MAPK3/ROCK2/NTN1/VASP/GRB7/GRB2/EFNB2/HRAS/MYH9/DCC/UBC/HSPA8/MAPK8/PTPN11/SEMA3A/NRAS/RPL14/CXCR4/GFRA1/MMP9/PAK4/SRC/PSMD12/COL4A2/VAV2/RRAS/DSCAM/ITGB1/PSMD10/SHC1/PRKCA/EFNA1/COL4A1/RNMT/YES1/FGFR1/ITGA2/RHOA/MAPK14/MSI1/NUMB/PTK2/FYN/CXCL12/PDLIM7/MAPK1/LIMK1/MRPL13/ISL1/SIAH2/HSP90AA1/EPHA2/RPL39,Oncogene,Reactome_2022
Post NMDA Receptor Activation Events R-HSA-438064,12,61,19938,12/1351,61/19938,0.19672131147540983,2.9032046692795865,4.013543022086376,0.0006979936042770321,0.0009398515705006845,MAPK1/GRIN2A/MAPK3/HRAS/NRAS/ERBB4/KPNA2/MAPT/PRKCA/NRG1/SRC/RPS6KA3,Oncogene,Reactome_2022
Signaling By RAF1 Mutants R-HSA-9656223,11,38,19938,11/1351,38/19938,0.2894736842105263,4.272040204137286,5.442981031968417,2.904123950118159e-05,4.800473544411733e-05,MAPK1/IQGAP1/MAPK3/SRC/JAK2/NRAS/HRAS/RAP1A/BRAF/CSK/FN1,Oncogene,Reactome_2022
RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,11,36,19938,11/1351,36/19938,0.3055555555555556,4.5093757710338025,5.68179672700284,1.6441847759347186e-05,2.9018878714704396e-05,ABI1/WAS/MAPK1/ARPC2/MAPK3/GRB2/ABL1/WIPF1/WASF3/WASL/PTK2,Oncogene,Reactome_2022
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,13,73,19938,13/1351,73/19938,0.1780821917808219,2.628129341025927,3.7571538379647316,0.0011362927612412843,0.00149370235379789,PSMD10/PLK1/PTTG1/CDC20/PSMD5/SKP2/UBE2C/AURKA/RB1/UBC/PSMD14/AURKB/PSMD12,Oncogene,Reactome_2022
Innate Immune System R-HSA-168249,137,1022,19938,137/1351,1022/19938,0.13405088062622308,1.9783171413217142,8.656521014779871,5.569166962246566e-15,4.837531302500448e-14,TNFAIP3/MAP2K7/TRIM32/STING1/P2RX7/SOCS1/MAP3K7/NFATC2/S100A7/MUC1/MAP3K8/VAV3/ARPC2/PIK3CA/VAMP8/PSMD5/CD177/WASL/CYBB/CNN2/WAS/LYN/PSMD14/RPS6KA3/BIRC3/SYK/XRCC6/NCSTN/ABL1/IQGAP2/HMOX1/TP53/LCN2/UBE2V1/GAB2/SOS1/TRIM56/RAB7A/WIPF1/JUN/S100A1/PLAU/CD47/HLA-C/CD81/ATP7A/DDX3X/FRK/ROCK1/MAPK3/OLR1/PTPN6/HNRNPC/MAP3K1/ANXA2/GRB2/BIRC2/HRAS/MYH9/CYLD/UBC/HSPA8/IFNA1/MAPK8/PTPN11/FOS/CPNE1/ABI1/NRAS/GGH/WASF3/HUWE1/CST3/ITGB2/BST2/CTNNB1/MMP9/CD44/RAP1A/B4GALT1/BCL2/S100P/MAP3K14/IKBKB/SRC/PSMD12/TLR4/VAV2/TRAF6/ISG15/TRIM25/BTRC/RELA/CTSD/HCK/SERPINB3/BCL2L1/B2M/S100A9/PSMD10/CDK13/LGMN/SHC1/PRKCA/PRSS3/CHUK/CTSB/YES1/GSTP1/RAC2/PI3/MAP2K6/IKBKE/RHOA/DUSP6/ACLY/CHI3L1/MAPK14/PRKDC/PKM/PTK2/FYN/NFKB1/CEACAM6/MAPK1/IQGAP1/LIMK1/CRK/HMGB1/DCD/PADI2/MAPK9/HSP90AA1/CSTB/MAP2K4/APP/GRN,Oncogene,Reactome_2022
GPVI-mediated Activation Cascade R-HSA-114604,11,32,19938,11/1351,32/19938,0.34375,5.073047742413028,6.216635719882406,4.5418608270931406e-06,8.902851090275493e-06,PTPN11/VAV2/VAV3/PIK3CA/RHOA/PTPN6/LYN/RAC2/RHOB/FYN/SYK,Oncogene,Reactome_2022
Mitotic G2-G2/M Phases R-HSA-453274,31,184,19938,31/1351,184/19938,0.16847826086956522,2.4863949409455155,5.4609542070172905,2.245151340121924e-06,4.5623946957523496e-06,HAUS3/MYBL2/CCNB1/PLK1/CDKN1A/CDK1/WEE1/PSMD5/CDK2/AURKA/PSMD12/MAPRE1/CCNB2/CDC25A/HMMR/BTRC/CEP131/E2F3/PPP1R12A/PSMD14/E2F1/PSMD10/NEK2/FOXM1/HSP90AA1/CDK7/XPO1/CDC25B/PRKCA/UBC/TP53,Oncogene,Reactome_2022
G2/M DNA Damage Checkpoint R-HSA-69473,16,74,19938,16/1351,74/19938,0.21621621621621623,3.190909636505492,5.090493668775587,2.8636153733749728e-05,4.751241986536003e-05,ARTN/CHEK1/RAD9A/CCNB1/BRCA1/WEE1/BRIP1/CHEK2/DNA2/ATM/BARD1/RFC3/RBBP8/RNF168/TP53/CDK1,Oncogene,Reactome_2022
"FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017",10,28,19938,10/1351,28/19938,0.35714285714285715,5.270698953156392,6.096706295310793,8.376323798349965e-06,1.577244486224831e-05,FOXO3/FBXO32/FOXO4/FOXO1/TRIM63/INS/FOXO6/SMAD4/HDAC2/HDAC1,Oncogene,Reactome_2022
Signaling By FGFR1 In Disease R-HSA-5655302,15,36,19938,15/1351,36/19938,0.4166666666666667,6.1491487786824575,8.33664406047638,3.871990799006984e-09,1.2896931759098451e-08,STAT1/STAT3/PIGU/GAB2/GRB2/PIK3CA/TRIM24/SOS1/HRAS/NRAS/ERLIN2/FGF8/CPSF6/FGFR1/FGF4,Oncogene,Reactome_2022
PTEN Regulation R-HSA-6807070,37,139,19938,37/1351,139/19938,0.26618705035971224,3.928377061489225,9.340404793934269,2.904366515241116e-13,2.0422767718282767e-12,HDAC3/HDAC5/SALL4/JUN/HDAC2/EGR1/AKT2/AKT3/TRIM27/NEDD4/PSMD5/UBC/PPARG/MTOR/MTA3/CBX2/PSMD12/FRK/SNAI1/LAMTOR5/EZH2/MAPK1/MAPK3/RNF2/AKT1/PTEN/PSMD14/RHEB/CBX4/PSMD10/CBX8/SNAI2/MTA1/KDM1A/HDAC1/WWP2/TP53,Oncogene,Reactome_2022
RND3 GTPase Cycle R-HSA-9696264,10,42,19938,10/1351,42/19938,0.23809523809523808,3.5137993021042613,4.396684373481733,0.0003930167586773604,0.0005544790576244289,CAV1/ROCK1/RASAL2/PTPN13/NISCH/SCRIB/EPHA2/DEPDC1B/RND3/TXNL1,Oncogene,Reactome_2022
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,15,36,19938,15/1351,36/19938,0.4166666666666667,6.1491487786824575,8.33664406047638,3.871990799006984e-09,1.2896931759098451e-08,TFDP1/MAPK1/MAPK3/WWTR1/E2F4/RNF111/E2F5/SMAD4/YBX1/CDK8/SERPINE1/UBC/MYC/HDAC1/MEN1,Oncogene,Reactome_2022
Signaling By NTRKs R-HSA-166520,35,132,19938,35/1351,132/19938,0.26515151515151514,3.913094677343382,9.053074773276244,1.4382910780346182e-12,9.37004334660788e-12,PTPN11/FOSL1/SRF/FOS/SOS1/IRS1/NRAS/SGK1/EGR1/NTRK3/BRAF/STAT3/PIK3CA/RHOA/ID4/DUSP6/RAP1A/NTRK1/MAPK14/SRC/FYN/BAX/MAPK1/MAPK3/CRK/NTRK2/TCF12/RPS6KA3/JUND/ID1/GRB2/TIAM1/HRAS/SHC1/PIGU,Oncogene,Reactome_2022
FOXO-mediated Transcription R-HSA-9614085,21,64,19938,21/1351,64/19938,0.328125,4.842454663212435,8.300591202385325,5.941700572277316e-10,2.2306553843380093e-09,FOXO3/INS/FOXG1/HDAC2/AKT2/CDKN1B/CDKN1A/CAV1/AKT3/KLF4/BCL6/FBXO32/TRIM63/SIRT1/FOXO4/FOXO1/FOXO6/SMAD4/STK11/AKT1/HDAC1,Oncogene,Reactome_2022
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,10,61,19938,10/1351,61/19938,0.16393442622950818,2.4193372243996554,2.993146824893502,0.007489148579803091,0.008966737353656133,FOS/CHEK1/DDB2/CDK13/BRCA1/CDK12/CDK7/JUN/ATM/TP53,Oncogene,Reactome_2022
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,27,101,19938,27/1351,101/19938,0.26732673267326734,3.945196444144785,7.99999816117332,4.1921217150088773e-10,1.6419936459751744e-09,UBE2V1/FOS/MAP2K7/MAP3K7/JUN/CHUK/MAP2K6/MAP3K8/DUSP6/MAPK14/IKBKB/TLR4/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/MAP3K1/MAPK9/MAP2K4/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
PKMTs Methylate Histone Lysines R-HSA-3214841,16,47,19938,16/1351,47/19938,0.3404255319148936,5.023985385136306,7.446118517553472,3.649101183369348e-08,9.978714964398896e-08,DOT1L/SMYD2/SETD3/SUV39H1/SETD1A/EZH2/SETDB1/EHMT2/RELA/SETD2/KMT2D/SETD7/KMT5B/SMYD3/NSD3/NFKB1,Oncogene,Reactome_2022
Netrin-1 Signaling R-HSA-373752,11,49,19938,11/1351,49/19938,0.22448979591836735,3.3130107705554463,4.370409692643612,0.000353158507275949,0.0005014398036001455,PTPN11/SIAH2/DSCAM/NTN1/MAPK8/DCC/WASL/MAPK14/SRC/PTK2/FYN,Oncogene,Reactome_2022
Signaling By GPCR R-HSA-372790,65,686,19938,65/1351,686/19938,0.09475218658892129,1.3983487018578185,2.862466857907384,0.003840084368080169,0.004765146708850181,PREX1/MCF2/SOS1/NRAS/GRK2/AKAP13/AKT2/ARHGEF5/FGD1/CCL2/CXCR4/AKT3/GRM8/VAV3/PIK3CA/CCL11/RHOA/OXTR/RGS4/ANXA1/PLXNB1/GRM1/SRC/WNT7B/ADORA2B/PRKCB/CXCL12/GPNMB/RHOB/VAV2/WNT10B/ROCK1/MAPK1/MAPK3/EGFR/WNT1/PPP1R1B/WNT5A/ROCK2/KPNA2/PTHLH/ITGB1/AKT1/GPSM2/GPER1/WNT3/RPS6KA3/ARHGEF25/PTGDR/AGTR1/CXCL10/GRB2/ARHGEF2/TIAM1/CASR/HRAS/CCR7/RGS6/ACKR3/SHC1/PRKCA/APP/NMU/TACR1/CXCL2,Oncogene,Reactome_2022
Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,14,21,19938,14/1351,21/19938,0.6666666666666666,9.838638045891932,10.925365238217205,2.9874310412950147e-12,1.812920481224235e-11,ERBB3/NRG2/ERBB2/EGFR/SOS1/GRB2/HSP90AA1/HRAS/NRAS/ERBB4/EGF/SHC1/NRG1/EREG,Oncogene,Reactome_2022
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,20,181,19938,20/1351,181/19938,0.11049723756906077,1.630713488269381,2.2980730821459767,0.021135236544567827,0.02444623965859934,KIF15/USP6NL/COPB2/KIF11/RAB9A/CENPE/TMED3/KIF26A/KIF26B/KIF23/RAB1A/KIF4A/RHOBTB3/RACGAP1/KIF3C/PAFAH1B3/KIF2A/KIF2C/AKR1B10/ARF4,Oncogene,Reactome_2022
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,16,79,19938,16/1351,79/19938,0.20253164556962025,2.988953330397549,4.775428863011613,6.662032134236635e-05,0.00010578065360096164,REL/BTRC/PSMD10/RELA/IKBKB/MAP3K7/HRAS/PSMD5/NRAS/NFATC2/NFKB1/UBC/PSMD14/CHUK/PRKCB/PSMD12,Oncogene,Reactome_2022
"Cell Cycle, Mitotic R-HSA-69278",99,521,19938,99/1351,521/19938,0.19001919385796545,2.80429510521104,11.25092673901205,3.2586900692401554e-21,6.561816821242676e-20,CDCA8/CKS1B/CDKN1B/RCC2/NEK7/AKT3/E2F4/H2AZ1/PSMD5/PRKCB/TAOK1/LYN/RB1/PSMD14/CDKN2A/NEK2/FOXM1/ABL1/CDK7/E2F5/XPO1/CDT1/UBE2C/HDAC1/TP53/HAUS3/CCNB1/EML4/CENPE/RRM2/AKT2/NUP98/WEE1/PTTG1/SMC4/ESPL1/CCND3/CDC25A/HMMR/MAPK3/JAK2/CCND1/CDK4/KIF2A/CCND2/TOP2A/E2F1/KIF2C/UBC/MYBL2/CDC7/CENPL/PCNA/CENPK/CDK1/SRC/PSMD12/CDKN1C/CEP131/BTRC/SET/PHF8/AURKB/BIRC5/PSMD10/CENPU/CDC25B/NCAPH/PRKCA/PTK6/AKT1/HDAC8/AURKA/TFDP1/CCNE1/PLK1/LMNA/CDC20/TMPO/DNA2/CDKN1A/MASTL/KIF23/RAB1A/RFC3/RAN/RAB2A/CDK2/MAPRE1/CCNB2/MAPK1/E2F6/PPP1R12A/E2F3/MYC/NUP153/ERCC6L/HSP90AA1/SKP2,Oncogene,Reactome_2022
Cyclin E Associated Events During G1/S Transition R-HSA-69202,26,82,19938,26/1351,82/19938,0.3170731707317073,4.6793522413388455,9.000887641616721,1.314357658383115e-11,7.015186056189398e-11,TFDP1/CCNE1/CKS1B/AKT2/CDKN1B/CDKN1A/AKT3/E2F4/WEE1/PSMD5/CDK2/PSMD12/CDC25A/CCND1/CDK4/AKT1/RB1/MYC/PSMD14/E2F1/PSMD10/CDK7/E2F5/SKP2/PTK6/UBC,Oncogene,Reactome_2022
SARS-CoV-2 Infection R-HSA-9694516,34,281,19938,34/1351,281/19938,0.12099644128113879,1.7856602859092119,3.5758745249054336,0.0007396095197285553,0.000989870142718278,STAT1/UBE2V1/PTPN11/STING1/MAP3K7/JAK1/AKT2/CAV1/GJA1/IKBKE/AKT3/NUP98/HLA-C/DDX20/IKBKB/VHL/TRAF6/ISG15/DDX5/TRIM25/KPNA2/PTPN6/RPN2/AKT1/RB1/NUP153/B2M/G3BP2/HSP90AA1/HLA-G/PRMT1/UBC/IFNA1/CHUK,Oncogene,Reactome_2022
Transcriptional Regulation By RUNX1 R-HSA-8878171,41,202,19938,41/1351,202/19938,0.20297029702970298,2.995426929813633,7.68484079962304,1.8907930376934647e-10,7.828236595310326e-10,PTPN11/MYB/SMARCA4/NFATC2/TP73/PRMT6/SIN3B/SMARCE1/ESR1/CSF2/H2AZ1/PSMD5/UBC/RUNX2/SPI1/SRC/CBX2/PRKCB/PSMD12/ARID1A/CCND3/SETD1A/TCF12/RNF2/CCND1/GATA3/CCND2/PSMD14/FOXP3/LIFR/YAP1/RUNX1/CBX4/PSMD10/CBX8/RSPO3/ABL1/KMT2D/CDK7/PRMT1/HDAC1,Oncogene,Reactome_2022
SARS-CoV Infections R-HSA-9679506,51,367,19938,51/1351,367/19938,0.13896457765667575,2.050833271146411,5.477889506794367,7.990413133476022e-07,1.7610711532984466e-06,STAT1/UBE2V1/PTPN11/STING1/SOS1/MAP3K7/JAK1/NFE2L2/HDAC2/AKT2/CAV1/GJA1/IKBKE/AKT3/NUP98/ARID4B/HLA-C/DDX20/BRD4/MTA3/IKBKB/VHL/TRAF6/ISG15/DDX5/ROCK1/TRIM25/ROCK2/JAK2/KPNA2/RPN2/ITGB1/PTPN6/RB1/PDCD1/AKT1/NUP153/SYK/VEGFA/B2M/GRB2/G3BP2/HSP90AA1/MTA1/HLA-G/PRMT1/KDM1A/UBC/IFNA1/CHUK/HDAC1,Oncogene,Reactome_2022
Interleukin-1 Family Signaling R-HSA-446652,28,152,19938,28/1351,152/19938,0.18421052631578946,2.718571038996455,5.734072898890314,1.121190824323751e-06,2.4111045396865127e-06,PTPN11/UBE2V1/PTPN2/PTPN13/MAP3K7/CHUK/MAP2K6/PTPN12/MAP3K8/STAT3/PSMD5/MAP3K3/IKBKB/PSMD12/NFKB1/TRAF6/SQSTM1/BTRC/RELA/HMGB1/PTPN6/PSMD14/PSMD10/MAP2K4/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,10,33,19938,10/1351,33/19938,0.30303030303030304,4.472108202678151,5.381731904968523,4.3243401680592446e-05,7.042951082537667e-05,MAPK1/IQGAP1/MAPK3/SRC/HRAS/NRAS/RAP1A/BRAF/CSK/FN1,Oncogene,Reactome_2022
Developmental Biology R-HSA-1266738,168,1068,19938,168/1351,1068/19938,0.15730337078651685,2.3214763928509052,11.967736401032766,1.1465005166426386e-25,3.627855206233492e-24,HDAC3/ERBB2/MAML2/UPF3A/HDAC2/NRP2/ADGRV1/ARTN/STAT3/AKT3/VAV3/ARPC2/PIK3CA/H2AZ1/PSMD5/KLF4/PPARG/SPI1/WASL/ABL2/EZH2/EGFR/RET/CEBPA/TCF12/LYN/FLI1/SOX9/PSMD14/RPS6KA3/KRT6A/RUNX1/NCSTN/TIAM1/ABL1/KMT2D/HMGCR/EPHA8/PIGU/PAX6/HOXA4/FOXO3/GAB2/YY1/MYB/INS/ALCAM/WWTR1/SOS1/TCF7L2/JUN/SALL4/AKT2/CDH4/DEK/EPHA1/FOXD3/KLF5/PLXNB1/KIF4A/RHOB/VLDLR/WNT10B/CCND3/FOXP1/ROCK1/MMP2/MAPK3/ROCK2/SCD5/NTN1/CDK4/CDK8/VASP/GRB7/E2F1/GRB2/EFNB2/TNF/HRAS/MYH9/DCC/HOXA1/UBC/HSPA8/MAPK8/BMP4/PTPN11/SEMA3A/NRAS/RPL14/NR5A2/CXCR4/CTNNB1/MMP9/GFRA1/TP63/LEP/KDM6A/PAK4/NR2F2/SRC/TBL1XR1/PSMD12/COL4A2/VAV2/RRAS/RELA/WNT1/DSCAM/ITGB1/WT1/NOTCH1/YAP1/FGF10/PSMD10/NCOA3/CDSN/SHC1/PRKCA/EFNA1/AKT1/COL4A1/FABP4/TFDP1/SMARCA4/RNMT/CARM1/YES1/LEF1/CDKN1A/PI3/FGFR1/SOX2/MAP2K6/LIN28A/ITGA2/RHOA/PBX1/MAPK14/ANGPTL4/MSI1/CDK2/NUMB/PTK2/CTCF/NANOG/CXCL12/PDLIM7/FYN/NFKB1/MAPK1/LIMK1/MRPL13/ISL1/SIAH2/RBPJ/MYC/RARB/CDH2/HOXA3/FOXO1/HSP90AA1/RARA/SMAD4/EPHA2/SOX10/RPL39,Oncogene,Reactome_2022
Meiosis R-HSA-1500620,12,85,19938,12/1351,85/19938,0.1411764705882353,2.0834762920712326,2.6987877727150336,0.011858218886473582,0.013971252571031375,ARTN/BRCA1/LMNA/H2AZ1/PSMC3IP/CDK4/ATM/RAD51/CDK2/RAD51C/RBBP8/SYNE2,Oncogene,Reactome_2022
Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,11,30,19938,11/1351,30/19938,0.36666666666666664,5.411250925240562,6.518707634294023,2.181374900515147e-06,4.453221571097742e-06,LIN28A/EPHA1/STAT3/FOXP1/FOXD3/PBX1/KLF4/SALL4/SMAD4/SOX2/NANOG,Oncogene,Reactome_2022
CD28 Dependent PI3K/Akt Signaling R-HSA-389357,10,23,19938,10/1351,23/19938,0.43478260869565216,6.416503073407782,7.0072189209121065,9.986426537012527e-07,2.158042417510512e-06,MAP3K8/AKT3/PIK3CA/THEM4/RICTOR/AKT1/AKT2/MTOR/MAP3K14/FYN,Oncogene,Reactome_2022
TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,10,18,19938,10/1351,18/19938,0.5555555555555556,8.198865038243277,8.23774883941291,5.228241665995765e-08,1.3952476253229664e-07,TFDP1/BAX/TP53/CCNB1/E2F4/CARM1/PRMT1/PCNA/AURKA/CDK1,Oncogene,Reactome_2022
Signaling By ALK R-HSA-201556,16,26,19938,16/1351,26/19938,0.6153846153846154,9.081819734669477,11.117095102958721,5.035379070899583e-13,3.485426450638305e-12,HDAC3/STAT3/CD274/PIK3CA/MYCN/IRS1/HIF1A/ALK/PTN/SHC1/PTPN6/HDAC2/PTPRZ1/HDAC1/MYC/SRC,Oncogene,Reactome_2022
EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,15,49,19938,15/1351,49/19938,0.30612244897959184,4.517741959848336,6.646736691956,4.737899945045253e-07,1.0819018946675501e-06,EPHA1/VAV2/VAV3/MMP2/EFNB2/NCSTN/MMP9/TIAM1/EPHA8/YES1/EPHA2/LYN/EFNA1/SRC/FYN,Oncogene,Reactome_2022
Regulation Of Beta-Cell Development R-HSA-186712,11,40,19938,11/1351,40/19938,0.275,4.058438193930423,5.220089154256244,4.921083690911955e-05,7.927418454814532e-05,FGF10/AKT3/FOXO1/MAML2/INS/RBPJ/AKT1/AKT2/NOTCH1/NR5A2/PAX6,Oncogene,Reactome_2022
Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,11,40,19938,11/1351,40/19938,0.275,4.058438193930423,5.220089154256244,4.921083690911955e-05,7.927418454814532e-05,ARTN/BRCA1/BRIP1/DNA2/RAD51/ATM/BARD1/RFC3/RAD9A/RAD51C/RBBP8,Oncogene,Reactome_2022
Peptide Hormone Metabolism R-HSA-2980736,11,89,19938,11/1351,89/19938,0.12359550561797752,1.8240171658114255,2.1004622267027835,0.03780326941448064,0.042397084431936516,IGF1/ISL1/CTNNB1/INS/LEP/CTSD/KLF4/ENPEP/TCF7L2/BCHE/PAX6,Oncogene,Reactome_2022
VEGFR2 Mediated Vascular Permeability R-HSA-5218920,11,27,19938,11/1351,27/19938,0.4074074074074074,6.01250102804507,7.026559854530868,6.291747879743476e-07,1.4076991468314947e-06,CAV1/VAV2/AKT3/VAV3/CTNNB1/THEM4/HSP90AA1/RICTOR/AKT2/MTOR/AKT1,Oncogene,Reactome_2022
